Nevada,9058,1.19,HOTEL: RESTAURANT EMPLOYEES,Goods & Services,135,5628,"$21,762,389 ","$465,926,651 ","$1,049,988,026 ","$17,884,717,746 ",0.98,0.95,2.07,2.61,2.13,57%,Competitive class type: Goods & Services,Written safety program,0,0,0,24-hour operation,Previous robbery attempts,0,High claims frequency (> 2) class code,Average loss ratio for class above 50%,0,Armed security guards ,0,0,0
Arizona,9083,1.19,RESTAURANT:FASTFOOD,Goods & Services,7873,173688,"$54,975,138 ","$1,798,583,049 ","$3,872,541,289 ","$79,817,880,686 ",0.98,1.01,1.42,2.25,2.52,59%,Competitive class type: Goods & Services,Written safety program,0,0,0,24-hour operation,Previous robbery attempts,0,High claims frequency (> 2) class code,Average loss ratio for class above 50%,0,Armed security guards ,0,0,0
Arkansas,9410,1.19,"MUNICIPAL, TOWNSHIP, COUNTY OR STATE EMPLOYEE NOC",Goods & Services,0,2370,"$81,228 ","$112,075,918 ","$4,665,619 ","$3,923,932,943 ",1.46,1.01,1.74,2.86,1.84,59%,Competitive class type: Goods & Services,Written safety program,0,Low claims frequency (< 2) class code,0,24-hour operation,Previous robbery attempts,0,0,Average loss ratio for class above 50%,0,Armed security guards ,0,0,0
Virginia,2361,1.2,HOSIERY MFG,Manufacturing,20,657,"$383,499 ","$44,373,206 ","$25,681,528 ","$1,723,344,500 ",0.94,0.96,1.49,2.57,1.71,62%,Written safety program,0,0,Low claims frequency (< 2) class code,0,Specialized Carrier recommended,Nonstandard risk type: Manufacturing,0,0,Average loss ratio for class above 50%,0,0,0,0,0
Kentucky,2413,1.2,"TEXTILE-BLEACHING, DYEING, MERCERIZING, FINISHING",Manufacturing,19,1130,"$527,903 ","$57,423,973 ","$22,611,984 ","$1,697,725,285 ",0.72,0.87,2.33,3.38,1.6,64%,Written safety program,0,0,Low claims frequency (< 2) class code,0,Specialized Carrier recommended,Nonstandard risk type: Manufacturing,0,0,Average loss ratio for class above 50%,0,0,0,0,0
Kentucky,2417,1.2,CLOTH PRINTING,Manufacturing,9,754,"$47,791 ","$8,608,994 ","$1,263,822 ","$232,522,865 ",0.92,0.98,3.78,3.7,1.75,42%,Written safety program,0,0,Low claims frequency (< 2) class code,Average loss ratio for class below 50%,Specialized Carrier recommended,Nonstandard risk type: Manufacturing,0,0,0,0,0,0,0,0
Maryland,2503,1.2,DRESSMAKING OR TAILORING- CUSTOM EXCLUSIVELY,Manufacturing,160,3066,"$434,959 ","$9,531,659 ","$23,399,971 ","$431,903,114 ",0.97,0.97,1.86,2.21,1.01,44%,Written safety program,0,0,Low claims frequency (< 2) class code,Average loss ratio for class below 50%,Specialized Carrier recommended,Nonstandard risk type: Manufacturing,0,0,0,0,0,0,0,0
Utah,3179,1.2,ELECTRICAL APPARATUS MFG. NOC,Manufacturing,210,11205,"$11,626,087 ","$807,627,786 ","$583,210,661 ","$21,580,718,695 ",1.01,0.92,1.99,3.74,1.99,51%,Written safety program,0,0,Low claims frequency (< 2) class code,0,Specialized Carrier recommended,Nonstandard risk type: Manufacturing,0,0,Average loss ratio for class above 50%,0,0,0,0,0
Arizona,3548,1.2,PRINTING OR BOOKBINDING MACHINE MFG.,Manufacturing,30,790,"$334,476 ","$22,529,708 ","$22,535,548 ","$790,225,923 ",1,0.93,1.48,2.85,1.64,52%,Written safety program,0,0,Low claims frequency (< 2) class code,0,Specialized Carrier recommended,Nonstandard risk type: Manufacturing,0,0,Average loss ratio for class above 50%,0,0,0,0,0
Arkansas,3635,1.2,GEAR MFG. OR GRINDING,Manufacturing,3,811,"$39,523 ","$65,397,100 ","$1,840,658 ","$1,720,607,434 ",1.07,0.99,2.15,3.8,2.68,63%,Written safety program,0,0,0,0,Specialized Carrier recommended,Nonstandard risk type: Manufacturing,0,High claims frequency (> 2) class code,Average loss ratio for class above 50%,0,0,0,0,0
Montana,3685,1.2,INSTRUMENT MFG. NOC,Manufacturing,93,11064,"$1,689,581 ","$286,034,456 ","$43,646,322 ","$16,576,930,406 ",0.9,0.86,3.87,1.73,1.13,54%,Written safety program,0,0,Low claims frequency (< 2) class code,0,Specialized Carrier recommended,Nonstandard risk type: Manufacturing,0,0,Average loss ratio for class above 50%,0,0,0,0,0
Nebraska,3685,1.2,INSTRUMENT MFG. NOC,Manufacturing,76,11064,"$6,071,610 ","$286,034,456 ","$332,064,894 ","$16,576,930,406 ",0.88,0.86,1.83,1.73,1.13,54%,Written safety program,0,0,Low claims frequency (< 2) class code,0,Specialized Carrier recommended,Nonstandard risk type: Manufacturing,0,0,Average loss ratio for class above 50%,0,0,0,0,0
Arkansas,4101,1.2,GLASS MFG.-& DRIVERS,Manufacturing,2,457,"$46,723 ","$38,347,550 ","$2,285,955 ","$1,160,403,317 ",0.95,1.05,2.04,3.3,2.78,67%,Written safety program,0,0,0,0,Specialized Carrier recommended,Nonstandard risk type: Manufacturing,0,High claims frequency (> 2) class code,Average loss ratio for class above 50%,Travel radius greater than 50 miles,0,0,0,0
Arkansas,4470,1.2,CABLE MFG.-INSULATED ELECTRICAL,Manufacturing,21,773,"$2,046,936 ","$110,610,089 ","$86,986,456 ","$3,054,593,197 ",0.98,0.93,2.35,3.62,1.72,52%,Written safety program,0,0,Low claims frequency (< 2) class code,0,Specialized Carrier recommended,Nonstandard risk type: Manufacturing,0,0,Average loss ratio for class above 50%,0,0,0,0,0
Illinois,4825,1.2,"DRUG, MEDICINE OR PHARMACEUTICAL PREPARATION MFG. & INCIDENTAL MFG. OF INGREDIENTS",Manufacturing,195,1581,"$11,052,591 ","$97,963,070 ","$455,371,827 ","$7,812,044,135 ",1.03,0.81,2.43,1.25,0.67,78%,Written safety program,0,0,Low claims frequency (< 2) class code,0,Specialized Carrier recommended,Nonstandard risk type: Manufacturing,0,0,0,0,0,0,Average loss ratio for class above 70%,0
Utah,8017,1.2,STORE: RETAIL NOC,Goods & Services,5966,376002,"$63,226,952 ","$5,484,204,578 ","$3,424,434,736 ","$215,982,496,443 ",1.01,0.98,1.85,2.54,2.01,55%,Competitive class type: Goods & Services,Written safety program,0,0,0,24-hour operation,Previous robbery attempts,0,High claims frequency (> 2) class code,Average loss ratio for class above 50%,0,Armed security guards ,0,0,0
Montana,8047,1.2,STORE: DRUG-WHOLESALE,Goods & Services,3,1889,"$61,347 ","$71,630,982 ","$2,045,869 ","$3,673,092,247 ",1,0.83,3,1.95,0.96,45%,Competitive class type: Goods & Services,Written safety program,0,Low claims frequency (< 2) class code,Average loss ratio for class below 50%,24-hour operation,Previous robbery attempts,0,0,0,0,Armed security guards ,0,0,0
Arkansas,8829,1.2,CONVALESCENT OR NURSING HOME-ALL EMPLOYEES,Goods & Services,293,15964,"$30,627,961 ","$2,504,700,568 ","$1,169,530,935 ","$62,922,113,991 ",1.03,1,2.62,3.98,3.27,54%,Competitive class type: Goods & Services,Written safety program,0,0,0,24-hour operation,Previous robbery attempts,0,High claims frequency (> 2) class code,Average loss ratio for class above 50%,0,Armed security guards ,0,0,0
Alabama,8833,1.2,HOSPITAL: PROFESSIONAL EMPLOYEES,Office & Clerical,439,34298,"$50,326,327 ","$2,927,165,472 ","$2,519,620,222 ","$181,005,723,556 ",1.04,0.91,2,1.62,1.18,51%,Competitive class type: Clerical,Written safety program,0,Low claims frequency (< 2) class code,0,Out of office exposure,0,0,0,Average loss ratio for class above 50%,0,0,0,0,0
Oregon,9060,1.2,"CLUB-COUNTRY, GOLF, FISHING OR YACHT-& CLERICAL",Goods & Services,813,35842,"$8,363,044 ","$721,312,468 ","$465,326,376 ","$28,363,577,655 ",1.04,0.98,1.8,2.54,1.81,48%,Competitive class type: Goods & Services,Written safety program,0,Low claims frequency (< 2) class code,Average loss ratio for class below 50%,24-hour operation,Previous robbery attempts,0,0,0,0,Armed security guards ,0,0,0
Kansas,9061,1.2,CLUB NOC & CLERICAL,Goods & Services,766,36635,"$1,873,014 ","$101,785,797 ","$97,772,533 ","$4,170,143,846 ",0.96,0.97,1.92,2.44,1.35,53%,Competitive class type: Goods & Services,Written safety program,0,Low claims frequency (< 2) class code,0,24-hour operation,Previous robbery attempts,0,0,Average loss ratio for class above 50%,0,Armed security guards ,0,0,0
Utah,9084,1.2,"BAR, DISCOTHEQUE,LOUNGE,NIGHTCLUB OR    TAVERN",Goods & Services,1067,52760,"$1,864,346 ","$165,611,511 ","$81,997,524 ","$5,739,223,918 ",1.02,0.99,2.27,2.89,1.64,52%,Competitive class type: Goods & Services,Written safety program,0,Low claims frequency (< 2) class code,0,24-hour operation,Previous robbery attempts,0,0,Average loss ratio for class above 50%,0,Armed security guards ,0,0,0
Virginia,9156,1.2,"THEATER NOC: PLAYERS, ENTERTAINERS OR MUSICIANS",Office & Clerical,238,9241,"$3,807,048 ","$89,588,913 ","$138,443,248 ","$3,360,306,115 ",0.96,0.99,2.75,2.67,2.24,58%,Competitive class type: Clerical,Written safety program,0,0,0,Out of office exposure,0,0,High claims frequency (> 2) class code,Average loss ratio for class above 50%,0,0,0,0,0
Nebraska,2503,1.21,DRESSMAKING OR TAILORING- CUSTOM EXCLUSIVELY,Manufacturing,47,3066,"$63,134 ","$9,531,659 ","$2,271,906 ","$431,903,114 ",0.98,0.97,2.78,2.21,1.01,44%,Written safety program,0,0,Low claims frequency (< 2) class code,Average loss ratio for class below 50%,Specialized Carrier recommended,Nonstandard risk type: Manufacturing,0,0,0,0,0,0,0,0
Virginia,2790,1.21,PATTERN MAKING NOC,Manufacturing,35,1943,"$142,777 ","$19,470,491 ","$6,481,348 ","$606,539,723 ",1.1,0.99,2.2,3.21,1.93,40%,Written safety program,0,0,Low claims frequency (< 2) class code,Average loss ratio for class below 50%,Specialized Carrier recommended,Nonstandard risk type: Manufacturing,0,0,0,0,0,0,0,0
Virginia,3648,1.21,"AUTOMOTIVE LIGHTING, IGNITION OR STARTING APPARATUS MFG. NOC",Manufacturing,53,1672,"$2,050,909 ","$86,170,200 ","$123,469,697 ","$2,875,051,594 ",0.79,0.85,1.66,3,1.58,48%,Written safety program,0,0,Low claims frequency (< 2) class code,Average loss ratio for class below 50%,Specialized Carrier recommended,Nonstandard risk type: Manufacturing,0,0,0,0,0,0,0,0
Arkansas,4251,1.21,STATIONERY MFG,Manufacturing,11,1047,"$51,916 ","$54,632,474 ","$3,014,301 ","$1,455,609,383 ",1.14,0.95,1.72,3.75,2.19,67%,Written safety program,0,0,0,0,Specialized Carrier recommended,Nonstandard risk type: Manufacturing,0,High claims frequency (> 2) class code,Average loss ratio for class above 50%,0,0,0,0,0
Arkansas,4299,1.21,PRINTING,Manufacturing,659,48764,"$7,317,531 ","$934,941,793 ","$533,370,361 ","$29,098,349,577 ",0.98,0.94,1.37,3.21,1.79,55%,Written safety program,0,0,Low claims frequency (< 2) class code,0,Specialized Carrier recommended,Nonstandard risk type: Manufacturing,0,0,Average loss ratio for class above 50%,0,0,0,0,0
Missouri,4351,1.21,PHOTOENGRAVING,Manufacturing,37,1094,"$143,454 ","$6,189,817 ","$11,140,987 ","$472,136,001 ",0.92,0.94,1.29,1.31,1,60%,Written safety program,0,0,Low claims frequency (< 2) class code,0,Specialized Carrier recommended,Nonstandard risk type: Manufacturing,0,0,Average loss ratio for class above 50%,0,0,0,0,0
North Carolina,4352,1.21,ENGRAVING,Manufacturing,117,2104,"$376,506 ","$11,160,202 ","$21,663,509 ","$477,557,465 ",1.07,1.03,1.74,2.34,1.86,50%,Written safety program,0,0,Low claims frequency (< 2) class code,0,Specialized Carrier recommended,Nonstandard risk type: Manufacturing,0,0,Average loss ratio for class above 50%,0,0,0,0,0
Utah,4557,1.21,INK MFG.,Manufacturing,68,3150,"$616,181 ","$93,719,200 ","$27,964,183 ","$2,675,389,764 ",0.97,0.89,2.2,3.5,1.51,57%,Written safety program,0,0,Low claims frequency (< 2) class code,0,Specialized Carrier recommended,Nonstandard risk type: Manufacturing,0,0,Average loss ratio for class above 50%,0,0,0,0,0
Oregon,7431,1.21,AVIATION AIR CHARTER OR AIR TAXI - FLYING CREW,Miscellaneous,40,2133,"$681,123 ","$57,113,685 ","$28,067,700 ","$1,860,071,584 ",0.8,0.77,2.43,3.07,0.3,35%,Written safety program,0,0,Low claims frequency (< 2) class code,Average loss ratio for class below 50%,Specialized Carrier recommended,Nonstandard risk type: Misc. ,0,0,0,0,0,0,0,0
Colorado,8008,1.21,"STORE: CLOTHING, WEARING APPAREL OR DRY GOODS-RETAIL",Goods & Services,4309,93853,"$27,149,129 ","$1,103,445,736 ","$1,716,308,755 ","$58,246,382,716 ",1.01,0.99,1.58,1.89,1.55,60%,Competitive class type: Goods & Services,Written safety program,0,Low claims frequency (< 2) class code,0,24-hour operation,Previous robbery attempts,0,0,Average loss ratio for class above 50%,0,Armed security guards ,0,0,0
Illinois,8008,1.21,"STORE: CLOTHING, WEARING APPAREL OR DRY GOODS-RETAIL",Goods & Services,6411,93853,"$74,828,071 ","$1,103,445,736 ","$4,379,650,892 ","$58,246,382,716 ",0.94,0.99,1.71,1.89,1.55,60%,Competitive class type: Goods & Services,Written safety program,0,Low claims frequency (< 2) class code,0,24-hour operation,Previous robbery attempts,0,0,Average loss ratio for class above 50%,0,Armed security guards ,0,0,0
Maryland,8039,1.21,STORE: DEPARTMENT-RETAIL,Goods & Services,86,2079,"$11,116,890 ","$478,396,313 ","$499,844,240 ","$19,693,930,971 ",0.87,0.94,2.22,2.43,2.3,67%,Competitive class type: Goods & Services,Written safety program,0,0,0,24-hour operation,Previous robbery attempts,0,High claims frequency (> 2) class code,Average loss ratio for class above 50%,0,Armed security guards ,0,0,0
Maryland,8393,1.21,AUTOMOBILE BODY REPAIR,Goods & Services,2009,54933,"$15,272,081 ","$489,743,575 ","$774,136,176 ","$16,023,040,111 ",0.97,0.97,1.97,3.06,1.33,53%,Competitive class type: Goods & Services,Written safety program,0,Low claims frequency (< 2) class code,0,24-hour operation,Previous robbery attempts,0,0,Average loss ratio for class above 50%,0,Armed security guards ,0,0,0
Illinois,8831,1.21,HOSPITAL-VETERINARY & DRIVERS,Goods & Services,5794,91424,"$32,622,540 ","$456,497,712 ","$1,482,214,061 ","$21,765,004,270 ",1,1.01,2.2,2.1,3.12,60%,Competitive class type: Goods & Services,Written safety program,0,0,0,24-hour operation,Previous robbery attempts,0,High claims frequency (> 2) class code,Average loss ratio for class above 50%,Travel radius greater than 50 miles,Armed security guards ,0,0,0
Alabama,8869,1.21,"CHILD CARE CENTER - ALL EMPLOYEES INCLUDING CLERICAL, SALESPERSONS & DRIVERS",Office & Clerical,1409,83979,"$6,634,427 ","$316,237,130 ","$377,527,040 ","$26,839,198,592 ",1.04,1.07,1.76,1.18,1.29,66%,Competitive class type: Clerical,Written safety program,0,Low claims frequency (< 2) class code,0,Out of office exposure,0,0,0,Average loss ratio for class above 50%,Travel radius greater than 50 miles,0,0,0,0
Nevada,8869,1.21,"CHILD CARE CENTER - ALL EMPLOYEES INCLUDING CLERICAL, SALESPERSONS & DRIVERS",Office & Clerical,895,83979,"$5,078,901 ","$316,237,130 ","$339,580,838 ","$26,839,198,592 ",1.12,1.07,1.5,1.18,1.29,66%,Competitive class type: Clerical,Written safety program,0,Low claims frequency (< 2) class code,0,Out of office exposure,0,0,0,Average loss ratio for class above 50%,Travel radius greater than 50 miles,0,0,0,0
Nebraska,9012,1.21,"BUILDING OPS BY OWNER, LESSEE OR REAL",Office & Clerical,548,41369,"$4,620,987 ","$567,643,437 ","$334,938,112 ","$38,186,036,328 ",0.94,0.96,1.38,1.49,0.71,66%,Competitive class type: Clerical,Written safety program,0,Low claims frequency (< 2) class code,0,Out of office exposure,0,0,0,Average loss ratio for class above 50%,0,0,0,0,0
Maryland,9082,1.21,RESTAURANT NOC/CATERER,Goods & Services,14680,395511,"$111,212,058 ","$3,744,211,902 ","$5,642,679,257 ","$147,428,501,851 ",0.98,0.98,1.97,2.54,2.45,52%,Competitive class type: Goods & Services,Written safety program,0,0,0,24-hour operation,Previous robbery attempts,Frequent deliveries ,High claims frequency (> 2) class code,Average loss ratio for class above 50%,0,Armed security guards ,0,0,0
Nevada,9093,1.21,BOWLING LANE,Goods & Services,81,8823,"$323,055 ","$45,086,209 ","$16,802,814 ","$2,056,905,223 ",0.94,0.97,1.92,2.19,2.04,61%,Competitive class type: Goods & Services,Written safety program,0,0,0,24-hour operation,Previous robbery attempts,0,High claims frequency (> 2) class code,Average loss ratio for class above 50%,0,Armed security guards ,0,0,0
Oregon,9093,1.21,BOWLING LANE,Goods & Services,336,8823,"$1,318,929 ","$45,086,209 ","$63,622,432 ","$2,056,905,223 ",0.98,0.97,2.07,2.19,2.04,61%,Competitive class type: Goods & Services,Written safety program,0,0,0,24-hour operation,Previous robbery attempts,0,High claims frequency (> 2) class code,Average loss ratio for class above 50%,0,Armed security guards ,0,0,0
Mississippi,9154,1.21,THEATER NOC: ALL OTHER EMPLOYEES,Miscellaneous,145,18747,"$820,949 ","$210,951,189 ","$37,971,661 ","$7,612,386,147 ",0.85,0.95,2.16,2.77,1.99,50%,Written safety program,0,0,Low claims frequency (< 2) class code,0,Specialized Carrier recommended,Nonstandard risk type: Misc. ,0,0,Average loss ratio for class above 50%,0,0,0,0,0
Oklahoma,9586,1.21,BARBER SHOP,Goods & Services,933,90328,"$4,422,845 ","$224,072,784 ","$222,910,940 ","$19,245,655,913 ",1.11,1.06,1.98,1.16,0.65,44%,Competitive class type: Goods & Services,Written safety program,0,Low claims frequency (< 2) class code,Average loss ratio for class below 50%,24-hour operation,Previous robbery attempts,0,0,0,0,Armed security guards ,0,0,0
Arizona,2790,1.22,PATTERN MAKING NOC,Manufacturing,61,1943,"$200,651 ","$19,470,491 ","$9,975,826 ","$606,539,723 ",0.95,0.99,2.01,3.21,1.93,40%,Written safety program,0,0,Low claims frequency (< 2) class code,Average loss ratio for class below 50%,Specialized Carrier recommended,Nonstandard risk type: Manufacturing,0,0,0,0,0,0,0,0
Arkansas,3169,1.22,STOVE MFG.,Manufacturing,5,809,"$55,862 ","$90,912,451 ","$1,550,352 ","$1,864,293,636 ",1.01,0.93,3.6,4.88,2.81,56%,Written safety program,0,0,0,0,Specialized Carrier recommended,Nonstandard risk type: Manufacturing,0,High claims frequency (> 2) class code,Average loss ratio for class above 50%,0,0,0,0,0
South Dakota,3629,1.22,PRECISION MACHINED PARTS MFG. NOC,Manufacturing,63,19037,"$1,282,734 ","$440,886,840 ","$66,710,080 ","$15,887,099,644 ",0.84,0.95,1.92,2.78,1.79,60%,Written safety program,0,0,Low claims frequency (< 2) class code,0,Specialized Carrier recommended,Nonstandard risk type: Manufacturing,0,0,Average loss ratio for class above 50%,0,0,0,0,0
Nevada,3719,1.22,OIL STILL ERECTION OR REPAIR,Contracting,24,3438,"$92,327 ","$651,628,856 ","$3,572,996 ","$14,452,197,655 ",0.71,0.71,2.58,4.51,0.55,36%,No subcontracted labor,Local travel radius less than 50 miles,0,Low claims frequency (< 2) class code,Average loss ratio for class below 50%,Out of state work or travel,Height exposures between 10 to 30 feet,Majority exterior vs. interior work,0,0,0,Subcontracted labor over 30% ,Work over 30 feet or under 5 feet ,0,0
Arkansas,4635,1.22,OXYGEN OR HYDROGEN MFG. & DRIVERS,Manufacturing,151,5214,"$2,225,681 ","$180,950,921 ","$62,766,278 ","$5,072,013,949 ",0.83,0.8,3.55,3.57,1.19,53%,Written safety program,0,0,Low claims frequency (< 2) class code,0,Specialized Carrier recommended,Nonstandard risk type: Manufacturing,0,0,Average loss ratio for class above 50%,Travel radius greater than 50 miles,0,0,0,0
Oregon,4825,1.22,"DRUG, MEDICINE OR PHARMACEUTICAL PREPARATION MFG. & INCIDENTAL MFG. OF INGREDIENTS",Manufacturing,61,1581,"$396,832 ","$97,963,070 ","$28,190,978 ","$7,812,044,135 ",0.93,0.81,1.41,1.25,0.67,78%,Written safety program,0,0,Low claims frequency (< 2) class code,0,Specialized Carrier recommended,Nonstandard risk type: Manufacturing,0,0,0,0,0,0,Average loss ratio for class above 70%,0
Colorado,4828,1.22,CHEMICAL BLENDING OR MIXING NOC - ALL OPERATIONS & DRIVERS,Manufacturing,140,4292,"$3,876,226 ","$126,141,336 ","$161,533,032 ","$4,582,401,743 ",0.84,0.86,2.4,2.75,1.18,79%,Written safety program,0,0,Low claims frequency (< 2) class code,0,Specialized Carrier recommended,Nonstandard risk type: Manufacturing,0,0,0,Travel radius greater than 50 miles,0,0,Average loss ratio for class above 70%,0
Maryland,8008,1.22,"STORE: CLOTHING, WEARING APPAREL OR DRY GOODS-RETAIL",Goods & Services,3490,93853,"$29,627,007 ","$1,103,445,736 ","$2,184,520,407 ","$58,246,382,716 ",0.99,0.99,1.36,1.89,1.55,60%,Competitive class type: Goods & Services,Written safety program,0,Low claims frequency (< 2) class code,0,24-hour operation,Previous robbery attempts,0,0,Average loss ratio for class above 50%,0,Armed security guards ,0,0,0
Utah,8039,1.22,STORE: DEPARTMENT-RETAIL,Goods & Services,41,2079,"$5,160,302 ","$478,396,313 ","$303,485,083 ","$19,693,930,971 ",0.93,0.94,1.7,2.43,2.3,67%,Competitive class type: Goods & Services,Written safety program,0,0,0,24-hour operation,Previous robbery attempts,0,High claims frequency (> 2) class code,Average loss ratio for class above 50%,0,Armed security guards ,0,0,0
Nebraska,8047,1.22,STORE: DRUG-WHOLESALE,Goods & Services,40,1889,"$705,048 ","$71,630,982 ","$44,234,397 ","$3,673,092,247 ",1,0.83,1.59,1.95,0.96,45%,Competitive class type: Goods & Services,Written safety program,0,Low claims frequency (< 2) class code,Average loss ratio for class below 50%,24-hour operation,Previous robbery attempts,0,0,0,0,Armed security guards ,0,0,0
Montana,9620,1.22,FUNERAL DIRECTOR & DRIVERS,Goods & Services,220,23861,"$579,241 ","$89,697,476 ","$25,001,375 ","$5,635,561,848 ",1.04,1.02,2.32,1.59,0.57,50%,Competitive class type: Goods & Services,Written safety program,0,Low claims frequency (< 2) class code,0,24-hour operation,Previous robbery attempts,0,0,Average loss ratio for class above 50%,Travel radius greater than 50 miles,Armed security guards ,0,0,0
Kentucky,2651,1.23,SHOE STOCK MFG,Manufacturing,5,473,"$57,076 ","$9,603,085 ","$2,100,440 ","$372,440,598 ",0.96,1.03,2.72,2.58,1.9,72%,Written safety program,0,0,Low claims frequency (< 2) class code,0,Specialized Carrier recommended,Nonstandard risk type: Manufacturing,0,0,0,0,0,0,Average loss ratio for class above 70%,0
Maryland,2790,1.23,PATTERN MAKING NOC,Manufacturing,51,1943,"$215,298 ","$19,470,491 ","$10,263,163 ","$606,539,723 ",0.94,0.99,2.1,3.21,1.93,40%,Written safety program,0,0,Low claims frequency (< 2) class code,Average loss ratio for class below 50%,Specialized Carrier recommended,Nonstandard risk type: Manufacturing,0,0,0,0,0,0,0,0
Arizona,3648,1.23,"AUTOMOTIVE LIGHTING, IGNITION OR STARTING APPARATUS MFG. NOC",Manufacturing,66,1672,"$426,944 ","$86,170,200 ","$16,146,141 ","$2,875,051,594 ",0.96,0.85,2.64,3,1.58,48%,Written safety program,0,0,Low claims frequency (< 2) class code,Average loss ratio for class below 50%,Specialized Carrier recommended,Nonstandard risk type: Manufacturing,0,0,0,0,0,0,0,0
Colorado,3648,1.23,"AUTOMOTIVE LIGHTING, IGNITION OR STARTING APPARATUS MFG. NOC",Manufacturing,33,1672,"$161,045 ","$86,170,200 ","$3,784,226 ","$2,875,051,594 ",1.28,0.85,4.26,3,1.58,48%,Written safety program,0,0,Low claims frequency (< 2) class code,Average loss ratio for class below 50%,Specialized Carrier recommended,Nonstandard risk type: Manufacturing,0,0,0,0,0,0,0,0
Kentucky,4239,1.23,PAPER MFG,Manufacturing,25,1004,"$7,167,137 ","$361,182,148 ","$312,935,715 ","$9,601,603,482 ",0.93,0.82,2.29,3.76,1.1,61%,Written safety program,0,0,Low claims frequency (< 2) class code,0,Specialized Carrier recommended,Nonstandard risk type: Manufacturing,0,0,Average loss ratio for class above 50%,0,0,0,0,0
Arizona,4352,1.23,ENGRAVING,Manufacturing,71,2104,"$161,600 ","$11,160,202 ","$13,080,582 ","$477,557,465 ",0.96,1.03,1.24,2.34,1.86,50%,Written safety program,0,0,Low claims frequency (< 2) class code,0,Specialized Carrier recommended,Nonstandard risk type: Manufacturing,0,0,Average loss ratio for class above 50%,0,0,0,0,0
Utah,4558,1.23,PAINT MFG,Manufacturing,20,2660,"$208,568 ","$113,036,286 ","$11,614,063 ","$3,033,754,979 ",0.87,0.87,1.8,3.73,1.52,46%,Written safety program,0,0,Low claims frequency (< 2) class code,Average loss ratio for class below 50%,Specialized Carrier recommended,Nonstandard risk type: Manufacturing,0,0,0,0,0,0,0,0
Virginia,8825,1.23,RETIREMENT LIVING CENTERS: FOOD SERVICE EMPLOYEES,Goods & Services,26,950,"$7,869,089 ","$166,188,682 ","$415,984,370 ","$5,708,315,590 ",1.02,1.02,1.89,2.91,3.18,56%,Competitive class type: Goods & Services,Written safety program,0,0,0,24-hour operation,Previous robbery attempts,0,High claims frequency (> 2) class code,Average loss ratio for class above 50%,0,Armed security guards ,0,0,0
Arizona,9058,1.23,HOTEL: RESTAURANT EMPLOYEES,Goods & Services,205,5628,"$18,036,338 ","$465,926,651 ","$975,342,955 ","$17,884,717,746 ",0.94,0.95,1.85,2.61,2.13,57%,Competitive class type: Goods & Services,Written safety program,0,0,0,24-hour operation,Previous robbery attempts,0,High claims frequency (> 2) class code,Average loss ratio for class above 50%,0,Armed security guards ,0,0,0
Nevada,9061,1.23,CLUB NOC & CLERICAL,Goods & Services,146,36635,"$554,735 ","$101,785,797 ","$23,973,526 ","$4,170,143,846 ",0.95,0.97,2.31,2.44,1.35,53%,Competitive class type: Goods & Services,Written safety program,0,Low claims frequency (< 2) class code,0,24-hour operation,Previous robbery attempts,0,0,Average loss ratio for class above 50%,0,Armed security guards ,0,0,0
Nebraska,9062,1.23,CASINO GAMB - ALL EMPL,Goods & Services,47,1460,"$471,530 ","$92,726,097 ","$23,124,358 ","$3,906,397,408 ",1.02,0.98,2.04,2.37,1.88,61%,Competitive class type: Goods & Services,Written safety program,0,Low claims frequency (< 2) class code,0,24-hour operation,Previous robbery attempts,0,0,Average loss ratio for class above 50%,0,Armed security guards ,0,0,0
Virginia,9600,1.23,TAXIDERMIST,Manufacturing,13,605,"$16,257 ","$1,794,829 ","$965,330 ","$53,682,757 ",1,1.01,1.68,3.34,2.42,70%,Written safety program,0,0,0,0,Specialized Carrier recommended,Nonstandard risk type: Manufacturing,0,High claims frequency (> 2) class code,0,0,0,0,Average loss ratio for class above 70%,0
Utah,2220,1.24,YARN OR THREAD MFG.-COTTON,Manufacturing,8,1088,"$130,210 ","$114,907,055 ","$8,780,879 ","$3,243,183,710 ",1.08,0.92,1.48,3.54,1.65,66%,Written safety program,0,0,Low claims frequency (< 2) class code,0,Specialized Carrier recommended,Nonstandard risk type: Manufacturing,0,0,Average loss ratio for class above 50%,0,0,0,0,0
Kansas,3119,1.24,NEEDLE MFG.,Manufacturing,5,58,"$29,624 ","$1,622,914 ","$1,280,426 ","$83,741,515 ",1.01,0.93,2.31,1.94,2.08,37%,Written safety program,0,0,0,Average loss ratio for class below 50%,Specialized Carrier recommended,Nonstandard risk type: Manufacturing,0,High claims frequency (> 2) class code,0,0,0,0,0,0
Arkansas,3132,1.24,NUT OR BOLT MFG,Manufacturing,21,707,"$441,439 ","$45,604,025 ","$17,774,118 ","$977,728,402 ",0.84,0.96,2.48,4.66,3.14,43%,Written safety program,0,0,0,Average loss ratio for class below 50%,Specialized Carrier recommended,Nonstandard risk type: Manufacturing,0,High claims frequency (> 2) class code,0,0,0,0,0,0
