Connecticut ,22306,88,MASSACHUSETTS BAY INS CO,"$2,513,877 ",1/1/2012,FX,8/1/2012,No,1.45,1.353,$200 
Connecticut ,31534,88,CITIZENS INS CO OF AMER,"$4,914,860 ",1/1/2012,FX,8/1/2012,No,1.26,1.176,$200 
Connecticut ,36064,88,HANOVER AMER INS CO,  N/A ,1/1/2012,FX,8/1/2012,No,1.17,1.092,$200 
Connecticut ,41840,88,ALLMERICA FINANCIAL BENEFIT INS CO,"$670,371 ",1/1/2012,FX,8/1/2012,No,1.09,1.017,$200 
Connecticut ,10046,91,PACIFIC INS CO LTD,"$13,535,879 ",1/1/2013,FX,2/1/2013,No,1.026,1.026,$200 
Connecticut ,19682,91,HARTFORD FIRE IN CO,"$10,012,528 ",1/1/2013,FX,2/1/2013,No,1.155,1.155,$200 
Connecticut ,22357,91,HARTFORD ACCID & IND CO,"$25,068,775 ",1/1/2013,FX,2/1/2013,No,0.962,0.962,$200 
Connecticut ,27120,91,TRUMBULL INS CO,"$7,784,816 ",1/1/2013,FX,2/1/2013,No,0.898,0.898,$200 
Connecticut ,29424,91,HARTFORD CAS INS CO,"$5,929,425 ",1/1/2013,FX,2/1/2013,No,1.219,1.219,$200 
Connecticut ,29459,91,TWIN CITY FIRE INS CO CO,"$26,372,356 ",1/1/2013,FX,2/1/2013,No,1.283,1.283,$200 
Connecticut ,30104,91,HARTFORD UNDERWRITERS INS CO,"$12,250,551 ",1/1/2013,FX,2/1/2013,No,1.508,1.508,$200 
Connecticut ,37478,91,HARTFORD INS CO OF THE MIDWEST,"$9,730,380 ",1/1/2013,FX,2/1/2013,No,1.411,1.411,$200 
Connecticut ,12831,93,STATE NATL INS CO INC,"$8,479 ",1/1/2012,FX,4/1/2012,No,1.665,1.553,$200 
Connecticut ,10510,98,CAROLINA CAS INS CO,"$1,950,925 ",1/1/2012,FX,7/1/2012,No,1.709,1.594,$200 
Connecticut ,10804,98,CONTINENTAL WESTERN INS CO,"$6,986,531 ",1/1/2011,FX,3/1/2011,No,1.25,1.116,$200 
Connecticut ,21784,98,FIREMENS INS CO OF WASHINGTON DC,"$1,427,385 ",1/1/2011,FX,3/1/2011,No,1.5,1.34,$200 
Connecticut ,23612,98,MIDWEST EMPLOYERS CAS CO,"$3,840,666 ",1/1/2012,FX,1/1/2012,No,1.315,1.227,$200 
Connecticut ,25224,98,GREAT DIVIDE INS CO,"$3,397,767 ",1/1/2011,FX,1/1/2011,No,1.455,1.299,$200 
Connecticut ,25844,98,UNION INS CO,"$1,425,423 ",1/1/2011,FX,3/1/2011,No,1.35,1.206,$200 
Connecticut ,29580,98,BERKLEY REGIONAL INS CO,($29),1/1/2012,FX,3/1/2012,No,1.41,1.316,$200 
Connecticut ,31325,98,ACADIA INS CO,"$6,103,025 ",1/1/2011,FX,3/1/2011,No,1.75,1.563,$200 
Connecticut ,38911,98,BERKLEY NATIONAL INSURANCE CO,  N/A ,1/1/2012,FX,3/1/2012,No,1.41,1.316,$200 
Connecticut ,40045,98,STARNET INS CO,"$2,301,518 ",1/1/2013,FX,1/1/2013,No,1.465,1.465,$200 
Connecticut ,90406,98,ACADIA INS CO TIER 2,  N/A ,1/1/2011,FX,3/1/2011,No,1.48,1.322,$200 
Connecticut ,91006,98,CONTINTENTAL WESTERN INS CO Tier 2,  N/A ,1/1/2011,FX,3/1/2011,No,0.9,0.804,$200 
Connecticut ,91306,98,"FIREMEN'S INS CO OF WASHINGTON, D.C. Tier 2",  N/A ,1/1/2011,FX,3/1/2011,No,0.9,0.804,$200 
Connecticut ,93506,98,UNION INS CO - Tier 2,  N/A ,1/1/2012,FX,3/1/2012,No,1.1,1.026,$200 
Connecticut ,15563,108,Seabright Insurance,"$8,040,432 ",1/1/2013,FX,1/1/2013,No,1.25,1.25,$200 
Connecticut ,21458,111,EMPLOYERS INS  OF WAUSAU,"$1,187,395 ",1/1/2012,FX,1/1/2012,No,2.283,2.13,$200 
Connecticut ,23035,111,LIBERTY MUT FIRE INS CO,"$9,843,954 ",1/1/2012,FX,1/1/2012,No,1.522,1.42,$200 
Connecticut ,23043,111,LIBERTY MUTUAL INSURANCE CO,"$1,641,909 ",1/1/2012,FX,1/1/2012,No,2.283,2.13,$200 
Connecticut ,26042,111,WAUSAU UNDERWRITERS INS CO,"$3,800,609 ",1/1/2012,FX,1/1/2012,No,1.522,1.42,$200 
Connecticut ,26069,111,WAUSAU BUSINESS INS CO,"$3,266,164 ",1/1/2012,FX,1/1/2012,No,0.989,0.923,$200 
Connecticut ,33588,111,FIRST LIBERTY INS CORP,"$2,828,247 ",1/1/2012,FX,1/1/2012,No,1.826,1.704,$200 
Connecticut ,33600,111,LM INS CORP,"$17,794,078 ",1/1/2012,FX,1/1/2012,No,0.989,0.923,$200 
Connecticut ,42404,111,LIBERTY INS CORP,"$15,468,258 ",1/1/2012,FX,1/1/2012,No,1.218,1.136,$200 
Connecticut ,19488,124,AMERISURE INS CO,"$17,412 ",1/1/2012,FX,6/1/2012,No,1.4,1.306,$200 
Connecticut ,23396,124,AMERISURE MUT INS CO,"$154,836 ",1/1/2012,FX,6/1/2012,No,1.4,1.306,$200 
Connecticut ,14982,125,PENN MILLERS INS CO,"$390,062 ",1/1/2012,FX,6/1/2012,No,1.422,1.327,$200 
Connecticut ,11991,140,NATIONAL CAS CO,  N/A ,1/1/2012,FX,7/1/2012,No,1.11,1.036,$200 
Connecticut ,23779,140,NATIONWIDE MUTUAL FIRE INSURANCE CO,"$35,498 ",1/1/2013,FX,2/1/2013,No,1.538,1.538,$200 
Connecticut ,23787,140,NATIONWIDE MUT INS CO,"$593,118 ",1/1/2013,FX,2/1/2013,No,1.23,1.23,$200 
Connecticut ,28223,140,NATIONWIDE AGRIBUSINESS INS CO,"$748,988 ",1/1/2012,FX,6/1/2012,No,1.3,1.213,$200 
Connecticut ,37877,140,NATIONWIDE PROP & CAS INS CO,"$432,550 ",1/1/2013,FX,2/1/2013,No,1.07,1.07,$200 
Connecticut ,93606,140,Nationwide Agribusiness Ins Co - Preferred,  N/A ,1/1/2012,FX,6/1/2012,No,1.17,1.092,$200 
Connecticut ,93706,140,Nationwide Agribusiness Ins Co - NonStandard,  N/A ,1/1/2012,FX,6/1/2012,No,1.43,1.334,$200 
Connecticut ,94506,140,National Casualty - Tier 2,  N/A ,1/1/2012,FX,7/1/2012,No,0.97,0.905,$200 
Connecticut ,24066,148,AMERICAN FIRE & CAS CO,"$1,411,645 ",1/1/2012,FX,6/1/2012,No,1.1,1.026,$200 
Connecticut ,24074,148,OHIO CAS INS CO,"$477,689 ",1/1/2012,FX,12/1/2012,No,1.88,1.754,$200 
Connecticut ,24082,148,OHIO SECURITY INS CO,"$220,323 ",1/1/2012,FX,12/1/2012,No,1.58,1.474,$200 
Connecticut ,44393,148,WEST AMERICAN INS CO,"$589,498 ",1/1/2012,FX,6/1/2012,No,1.32,1.232,$200 
Connecticut ,11371,150,GREAT WEST CAS CO,"$30,791 ",1/1/2013,FX,1/1/2013,No,1.5,1.5,$200 
Connecticut ,20095,150,BITUMINOUS CAS CORP,$380 ,1/1/2013,FX,2/10/2013,No,1.389,1.389,$200 
Connecticut ,24139,150,Old Republic General,"$1,315,068 ",1/1/2013,FX,1/1/2013,No,1.25,1.25,$200 
Connecticut ,24147,150,OLD REPUBLIC INS CO,"$1,481,889 ",1/1/2013,FX,1/1/2013,No,1.45,1.45,$200 
Connecticut ,21105,158,NORTH RIVER INS CO,"$858,050 ",1/1/2012,FX,1/1/2012,No,1.087,1.014,$200 
Connecticut ,21113,158,UNITED STATES FIRE INS CO,"$4,003,782 ",1/1/2012,FX,1/1/2012,No,1.359,1.268,$200 
Connecticut ,31348,158,CRUM & FORSTER IND CO,"$217,375 ",1/1/2012,FX,1/1/2012,No,1.563,1.458,$200 
Connecticut ,19690,163,AMERICAN ECONOMY INS CO,"$2,246,584 ",1/1/2012,FX,6/1/2012,No,1.29,1.204,$200 
Connecticut ,19704,163,AMERICAN STATES INS CO,"$720,409 ",1/1/2012,FX,6/1/2012,No,1.43,1.334,$200 
Connecticut ,24724,163,FIRST NATL INS CO OF AMER,"$85,952 ",1/1/2012,FX,6/1/2012,No,1.63,1.521,$200 
Connecticut ,24732,163,GENERAL INS CO OF AMER,"$187,999 ",1/1/2012,FX,6/1/2012,No,1.57,1.465,$200 
Connecticut ,24740,163,SAFECO INS CO OF AMER,  N/A ,1/1/2012,FX,6/1/2012,No,0.95,0.886,$200 
Connecticut ,19224,164,NORTHBROOK PROP & CAS INS CO,  N/A ,1/1/2008,FX,2/1/2008,No,2.295,1.914,$200 
Connecticut ,24767,164,ST PAUL FIRE & MARINE INS CO,"($112,863)",1/1/2007,FX,2/1/2008,No,1.928,1.556,$200 
Connecticut ,24775,164,ST PAUL GUARDIAN INS CO,  N/A ,1/1/2008,FX,2/1/2008,No,1.019,0.85,$200 
Connecticut ,24791,164,ST PAUL MERCURY INS CO,  N/A ,1/1/2008,FX,2/1/2008,No,1.291,1.077,$200 
Connecticut ,25879,164,FIDELITY & GUARANTY INS UNDERWRITERS,"$528,673 ",1/1/2012,FX,3/1/2012,No,1.047,0.977,$200 
Connecticut ,36463,164,DISCOVER PROP & CAS INS CO,"$37,905 ",1/1/2012,FX,3/1/2012,No,1.196,1.116,$200 
Connecticut ,41769,164,ATHENA ASSUR CO,  N/A ,1/1/2008,FX,2/1/2008,No,1.594,1.329,$200 
Connecticut ,23434,169,MIDDLESEX INS CO,"$372,562 ",1/1/2012,FX,6/1/2012,No,1.138,1.062,$200 
Connecticut ,23442,169,PATRIOT GENERAL INS CO,"$842,919 ",1/1/2012,FX,6/1/2012,No,1.176,1.097,$200 
Connecticut ,24988,169,SENTRY INSURANCE A MUTUAL COMPANY,"$754,092 ",1/1/2012,FX,6/1/2012,No,1.275,1.19,$200 
Connecticut ,25127,175,STATE AUTO PROP & CAS INS CO,"$283,186 ",1/1/2012,FX,1/1/2012,No,1.275,1.19,$200 
Connecticut ,25135,175,STATE AUTOMOBILE MUT INS CO,"$498,094 ",1/1/2012,FX,1/1/2012,No,1.5,1.4,$200 
Connecticut ,25143,176,STATE FARM FIRE AND CAS CO,"$943,098 ",1/1/2012,FX,4/1/2012,No,1.125,1.05,$200 
Connecticut ,29700,181,NORTH AMERICAN ELITE INS CO,  N/A ,1/1/2011,FX,2/15/2011,No,1.7,1.518,$200 
Connecticut ,29874,181,NORTH AMERICAN SPECIALTY INS CO,"$2,848 ",1/1/2011,FX,2/15/2011,No,1.541,1.376,$200 
Connecticut ,11150,191,ARCH INS CO,"$9,756,316 ",1/1/2012,FX,4/1/2012,No,1.69,1.577,$200 
Connecticut ,25887,196,US FIDELITY & GUARANTY CO,"$1,069,637 ",1/1/2012,FX,3/1/2012,No,1.196,1.116,$200 
Connecticut ,35386,196,FIDELITY & GUARANTY INS CO,"$153,676 ",1/1/2012,FX,3/1/2012,No,0.897,0.837,$200 
Connecticut ,12475,201,REPUBLIC-FRANKLIN INS CO,"$6,878,202 ",1/1/2012,FX,9/1/2012,No,0.767,0.716,$200 
Connecticut ,25976,201,UTICA MUT INS CO,"$2,794,265 ",1/1/2012,FX,7/1/2012,No,1.678,1.566,$200 
Connecticut ,25984,201,GRAPHIC ARTS MUT INS CO,"$3,579,851 ",1/1/2012,FX,9/1/2012,No,1.134,1.058,$200 
Connecticut ,91806,201,UTICA MUTUAL INS COMPANY - STANDARD,  N/A ,1/1/2012,FX,9/1/2012,No,1.379,1.287,$200 
Connecticut ,93106,201,REPUBLIC-FRANKLIN INS COMPANY - SUPERIOR,  N/A ,1/1/2012,FX,9/1/2012,No,0.932,0.87,$200 
Connecticut ,16535,212,ZURICH AMERICAN INS CO,"$14,505,581 ",1/1/2012,FX,1/1/2012,No,1.475,1.376,$200 
Connecticut ,19305,212,ASSURANCE CO OF AMER,"$513,149 ",1/1/2012,FX,1/1/2012,No,1.537,1.434,$200 
Connecticut ,19356,212,MARYLAND CAS CO,"$1,297,531 ",1/1/2012,FX,1/1/2012,No,1.837,1.714,$200 
Connecticut ,19372,212,NORTHERN INS CO OF NY,"$3,207,154 ",1/1/2012,FX,1/1/2012,No,1.244,1.161,$200 
Connecticut ,21709,212,TRUCK INS EXCH,"$65,013 ",1/1/2012,FX,1/1/2012,No,1.261,1.177,$200 
Connecticut ,27855,212,ZURICH AMERICAN INS CO OF IL,"($61,668)",1/1/2012,FX,1/1/2012,No,1.77,1.651,$200 
Connecticut ,34347,212,COLONIAL AMERICAN CAS & SURETY CO,  N/A ,1/1/2012,FX,1/1/2012,No,1.328,1.239,$200 
Connecticut ,39306,212,FIDELITY & DEPOSIT CO OF MD,  N/A ,1/1/2012,FX,1/1/2012,No,1.475,1.376,$200 
Connecticut ,40142,212,AMERICAN ZURICH INS CO,"$10,460,925 ",1/1/2012,FX,1/1/2012,No,1.033,0.964,$200 
Connecticut ,41181,212,UNIVERSAL UNDERWRITERS INS CO,($737),1/1/2009,FX,1/1/2009,No,1.43,1.177,$200 
Connecticut ,93006,212,AMERICAN ZURICH INS CO - Tier 2,  N/A ,1/1/2012,FX,1/1/2012,No,1.033,0.964,$200 
Connecticut ,19879,215,SECURITY NATL INS CO,  N/A ,1/1/2013,FX,1/1/2013,No,1.2,1.2,$200 
Connecticut ,20427,218,AMERICAN CAS CO OF READING PA,"$2,695,091 ",1/1/2012,FX,2/1/2012,No,1.1,1.026,$200 
Connecticut ,20443,218,CONTINENTAL CAS CO,"$2,098,680 ",1/1/2012,FX,2/1/2012,No,1.9,1.773,$200 
Connecticut ,20478,218,NATIONAL FIRE INS CO OF HARTFORD,"$4,508,494 ",1/1/2012,FX,2/1/2012,No,1.4,1.306,$200 
Connecticut ,20494,218,TRANSPORTATION INS CO,"$2,978,191 ",1/1/2012,FX,2/1/2012,No,1.6,1.493,$200 
Connecticut ,20508,218,VALLEY FORGE INS CO,"$3,805,372 ",1/1/2012,FX,2/1/2012,No,1.2,1.12,$200 
Connecticut ,35289,218,CONTINENTAL INS CO,"$38,870 ",1/1/2012,FX,2/1/2012,No,0.95,0.886,$200 
Connecticut ,21180,219,SENTRY SELECT INS CO,"$267,810 ",1/1/2012,FX,6/1/2012,No,1.28,1.194,$200 
Connecticut ,28460,219,SENTRY CAS CO,"$1,267,456 ",1/1/2013,FX,1/1/2013,No,1.235,1.235,$200 
Connecticut ,11024,222,STRATHMORE INS CO,"$29,466 ",1/1/2012,FX,6/1/2012,No,0.9,0.84,$200 
Connecticut ,22187,222,GREATER NY MUT INS CO,"$197,979 ",1/1/2012,FX,6/1/2012,No,1.17,1.092,$200 
Connecticut ,22195,222,INSURANCE CO OF GREATER NY,"$150,387 ",1/1/2012,FX,6/1/2012,No,1,0.933,$200 
Connecticut ,10499,240,DAIMLERCHRYSLER INS CO,  N/A ,1/1/2009,FX,1/1/2009,No,1.12,0.922,$200 
Connecticut ,12572,242,SELECTIVE INS CO OF AMER,"$1,923,441 ",1/1/2012,FX,3/1/2012,No,1.364,1.273,$200 
Connecticut ,19259,242,SELECTIVE INS CO OF SC,"$7,500,425 ",1/1/2012,FX,3/1/2012,No,1.414,1.319,$200 
Connecticut ,39926,242,SELECTIVE INS CO OF THE SOUTHEAST,"$1,631,079 ",1/1/2012,FX,3/1/2012,No,1.431,1.335,$200 
Connecticut ,10677,244,CINCINNATI INS CO,"$205,912 ",1/1/2012,FX,5/1/2012,No,1.44,1.344,$200 
Connecticut ,23280,244,THE CINCINNATI INDEMNITY CO,"$61,995 ",1/1/2012,FX,5/1/2012,No,1.668,1.556,$200 
Connecticut ,28665,244,CINCINNATI CAS CO,"$24,658 ",1/1/2012,FX,5/1/2012,No,1.516,1.414,$200 
Connecticut ,14168,253,HARLEYSVILLE MUT INS CO,"$200,934 ",1/1/2011,FX,4/1/2011,No,1.298,1.159,$200 
Connecticut ,23582,253,HARLEYSVILLE INS CO,"$342,084 ",1/1/2011,FX,4/1/2011,No,1.658,1.481,$200 
Connecticut ,26182,253,HARLEYSVILLE WORCESTER INS CO,"$939,854 ",1/1/2011,FX,4/1/2011,No,1.442,1.288,$200 
Connecticut ,35696,253,HARLEYSVILLE PREFERRED INS CO,"$735,277 ",1/1/2011,FX,4/1/2011,No,1.154,1.031,$200 
Connecticut ,16608,256,NEW YORK MARINE & GNRL INS CO,"$10,369 ",1/1/2011,FX,7/1/2011,No,1.42,1.268,$200 
Connecticut ,37885,258,XL SPECIALTY INS CO,"$1,537,900 ",1/1/2013,FX,1/1/2013,No,1.329,1.329,$200 
Connecticut ,15032,303,GUIDEONE MUT INS CO,"$57,725 ",1/1/2013,FX,1/1/2013,No,1.344,1.344,$200 
Connecticut ,14788,311,NATIONAL GRANGE MUTUAL INSURANCE COMPANY,"$6,943,146 ",1/1/2012,FX,2/1/2012,No,1.275,1.19,$200 
Connecticut ,13269,336,ZENITH INS CO,"$209,004 ",1/1/2012,FX,3/1/2012,No,1.501,1.4,$200 
Connecticut ,13803,348,FARM FAMILY CAS INS CO,"$3,467,197 ",1/1/2012,FX,7/1/2012,No,1.267,1.182,$200 
Connecticut ,13978,349,FLORISTS MUT INS CO,"$1,211,759 ",1/1/2013,FX,1/1/2013,No,1.395,1.395,$200 
Connecticut ,38865,350,CALIFORNIA INS CO,"$4,668,909 ",1/1/2013,FX,2/1/2013,No,1.45,1.45,$200 
Connecticut ,39845,350,EMPLOYERS REINS CORP,"($117,871)",1/1/2011,FX,2/15/2011,No,1.34,1.197,$200 
Connecticut ,25011,352,WESCO INS CO,"$3,575,677 ",1/1/2013,FX,1/1/2013,No,1.46,1.46,$200 
Connecticut ,11045,390,EXCELSIOR INS CO,"$10,724,161 ",1/1/2012,FX,6/1/2012,No,1.306,1.218,$200 
Connecticut ,18333,390,ATLAS ASSURANCE COMPANY OF AMERICA,"$332,639 ",1/1/2012,FX,6/1/2012,No,1.643,1.533,$200 
Connecticut ,24171,390,NETHERLANDS INS CO THE,"$22,888,075 ",1/1/2012,FX,6/1/2012,No,1.06,0.989,$200 
Connecticut ,24198,390,PEERLESS INS CO,"$5,662,489 ",1/1/2012,FX,6/1/2012,No,1.561,1.456,$200 
Connecticut ,24414,400,GENERAL CAS CO OF WI,"$2,639,929 ",1/1/2012,FX,4/1/2012,No,1.4,1.306,$200 
Connecticut ,24449,400,REGENT INSURANCE COMPANY,"$3,074,861 ",1/1/2012,FX,4/1/2012,No,1.12,1.045,$200 
Connecticut ,24538,400,REPUBLIC UNDERWRITERS INS CO,"$107,596 ",1/1/2011,FX,1/1/2011,No,1.5,1.34,$200 
Connecticut ,24554,400,WINTERTHUR INTL AMER INS CO,"$350,860 ",1/1/2013,FX,1/1/2013,No,1.063,1.063,$200 
Connecticut ,38318,400,Starr Indemnity and Liability Company,  N/A ,1/1/2013,FX,1/1/2013,No,1.34,1.34,$200 
Connecticut ,19801,457,ARGONAUT INS CO,"$5,663,101 ",1/1/2012,FX,7/1/2012,No,1.1,1.026,$200 
Connecticut ,31232,468,Work First Casualty Company,"$1,434,318 ",1/1/2010,FX,1/1/2010,No,1.415,1.193,$200 
Connecticut ,10472,501,CAPITOL IND CORP,"$33,814 ",1/1/2013,FX,1/1/2013,No,1.333,1.333,$200 
Connecticut ,37257,517,INSURANCE CORP OF HANNOVER,"$3,563,373 ",1/1/2012,FX,4/1/2012,No,1.6,1.493,$200 
Connecticut ,10166,572,ACCIDENT FUND INS CO OF AMER,"$55,569 ",1/1/2012,FX,1/1/2012,No,1.6,1.493,$200 
Connecticut ,41360,586,ARBELLA PROTECTION INS CO,"$1,586,485 ",1/1/2012,FX,3/1/2012,No,1.18,1.101,$200 
Connecticut ,92506,586,ARBELLA PROTECTION INS CO - TIER 2,  N/A ,1/1/2012,FX,3/1/2012,No,1,0.933,$200 
Connecticut ,19984,594,ACIG Ins Co,"$8,182 ",1/1/2013,FX,1/1/2013,No,1.3,1.3,$200 
Connecticut ,21121,626,WESTCHESTER FIRE INS CO,  N/A ,1/1/2012,FX,1/1/2012,No,1.841,1.718,$200 
Connecticut ,10794,661,COMPANION COMMERCIAL INS CO,  N/A ,1/1/2011,FX,2/4/2011,No,1.28,1.143,$200 
Connecticut ,12157,661,COMPANION PROP & CAS INS CO,"$352,274 ",1/1/2011,FX,2/4/2011,No,1.48,1.322,$200 
Connecticut ,18023,748,STAR INS CO,"$2,991,349 ",1/1/2013,FX,1/1/2013,No,1.61,1.61,$200 
Connecticut ,21849,761,AMERICAN AUTOMOBILE INS CO,"$24,178 ",1/1/2013,FX,1/1/2013,No,1.535,1.535,$200 
Connecticut ,21857,761,AMERICAN INS CO,"$622,710 ",1/1/2013,FX,1/1/2013,No,1.535,1.535,$200 
Connecticut ,21865,761,ASSOCIATED IND CORP,"$166,069 ",1/1/2013,FX,1/1/2013,No,1.766,1.766,$200 
Connecticut ,21873,761,FIREMANS FUND INS CO,"$280,156 ",1/1/2013,FX,1/1/2013,No,1.228,1.228,$200 
Connecticut ,21881,761,NATIONAL SURETY CORP,"$220,481 ",1/1/2013,FX,1/1/2013,No,1.382,1.382,$200 
Connecticut ,12262,767,PENNSYLVANIA MANUFACTURERS ASN INS C,"$7,330,532 ",1/1/2012,FX,12/1/2012,No,1.35,1.26,$200 
Connecticut ,36897,767,MANUFACTURERS ALLIANCE INS CO,"$1,881,530 ",1/1/2012,FX,12/1/2012,No,1.66,1.549,$200 
Connecticut ,41424,767,PENNSYLVANIA MANUFACTURERS IND CO,"$5,424,993 ",1/1/2012,FX,12/1/2012,No,1.08,1.008,$200 
Connecticut ,13714,775,PHARMACISTS MUT INS CO,"$401,897 ",1/1/2013,FX,1/1/2013,No,1.187,1.187,$200 
Connecticut ,37893,781,ULICO CAS CO,"$2,098,682 ",1/1/2013,FX,1/1/2013,No,1.665,1.665,$200 
Connecticut ,22322,784,GREENWICH INS CO,"$234,930 ",1/1/2013,FX,1/1/2013,No,1.595,1.595,$200 
Connecticut ,18279,826,BANKERS STANDARD INS CO,"$463,900 ",1/1/2012,FX,1/1/2012,No,1.781,1.662,$200 
Connecticut ,14702,828,EASTGUARD INS CO,"$4,729,654 ",1/1/2013,FX,1/1/2013,No,1.25,1.25,$200 
Connecticut ,31470,828,NORGUARD INS CO,"$1,702,329 ",1/1/2013,FX,1/1/2013,No,1.5,1.5,$200 
Connecticut ,42390,828,AMGUARD INS CO,"$2,369,348 ",1/1/2013,FX,1/1/2013,No,1.4,1.4,$200 
Connecticut ,90106,828,AMGUARD INSURANCE COMPANY Tier 2,  N/A ,1/1/2013,FX,1/1/2013,No,1.35,1.35,$200 
Connecticut ,90206,828,NORGUARD INSURANCE COMPANY TIER 2,  N/A ,1/1/2013,FX,1/1/2013,No,1.45,1.45,$200 
Connecticut ,90306,828,EASTGUARD INSURANCE COMPANY Tier 2,  N/A ,1/1/2013,FX,1/1/2013,No,1.2,1.2,$200 
Connecticut ,15059,853,PUBLIC SERVICE MUT INS CO,"$3,802,472 ",1/1/2012,FX,1/1/2012,No,1.355,1.264,$200 
Connecticut ,12416,867,PROTECTIVE INS CO,"$1,763,695 ",1/1/2013,FX,1/1/2013,No,1.43,1.43,$200 
Connecticut ,10030,901,ACE IND INS CO,  N/A ,1/1/2010,FX,6/1/2010,No,1.841,1.552,$200 
Connecticut ,20699,901,ACE PROP & CAS INS CO,"$2,348,300 ",1/1/2012,FX,1/1/2012,No,1.37,1.278,$200 
Connecticut ,20702,901,ACE FIRE UNDERWRITERS INS CO,"$880,588 ",1/1/2012,FX,1/1/2012,No,1.233,1.15,$200 
Connecticut ,22667,901,ACE AMERICAN INS CO,"$4,632,556 ",1/1/2012,FX,1/1/2012,No,1.152,1.075,$200 
Connecticut ,22713,901,INSURANCE CO OF NORTH AMER,"$6,233 ",1/1/2012,FX,1/1/2012,No,1.841,1.718,$200 
Connecticut ,22748,901,PACIFIC EMPLOYERS INS CO,"$1,263,049 ",1/1/2012,FX,1/1/2012,No,1.576,1.47,$200 
Connecticut ,43575,901,INDEMNITY INS CO OF NORTH AMER,"$4,973,839 ",1/1/2012,FX,1/1/2012,No,0.749,0.699,$200 
Connecticut ,27847,922,INSURANCE CO OF THE WEST,  N/A ,1/1/2013,FX,1/1/2013,No,1.5,1.5,$200 
Connecticut ,43702,946,NORTH AMERICAN LUMBER INS CO,"$113,522 ",1/1/2013,FX,1/1/2013,No,1.45,1.45,$200 
Connecticut ,12904,950,TOKIO MARINE & FIRE INS CO LTD US BR,"$596,659 ",1/1/2012,FX,5/2/2012,No,1.7,1.586,$200 
Connecticut ,41238,950,TRANS PACIFIC INS CO,"$51,862 ",1/1/2012,FX,5/2/2012,No,1.435,1.339,$200 
Connecticut ,19720,957,AMERICAN ALT INS CORP,"$93,488 ",1/1/2012,FX,1/1/2012,No,1.616,1.508,$200 
Connecticut ,10120,1120,EVEREST NATL INS CO,"$283,097 ",1/1/2012,FX,1/1/2012,No,1.44,1.344,$200 
Connecticut ,26921,1120,EVEREST REINS CO,  N/A ,1/1/2012,FX,1/1/2012,No,1.44,1.344,$200 
Connecticut ,14923,1221,PATRONS MUT INS CO OF CT,"$344,070 ",1/1/2012,FX,1/1/2012,No,1.125,1.05,$200 
Connecticut ,13986,1309,FRANKENMUTH MUT INS CO,"$4,443 ",1/1/2013,FX,1/1/2013,No,1.55,1.55,$200 
Connecticut ,12304,9000,ACCIDENT FUND GENERAL INSURANCE CO.,"$10,034 ",1/1/2012,FX,1/1/2012,No,2,1.866,$200 
Connecticut ,12305,9001,ACCIDENT FUND NATIONAL INSURANCE CO.,"$90,437 ",1/1/2012,FX,1/1/2012,No,1.2,1.12,$200 
Connecticut ,40517,9004,ADVANTAGE WORKERS COMP INS CO,"$97,240 ",1/1/2011,FX,1/1/2011,No,1.34,1.197,$200 
Connecticut ,20222,9006,ALL AMER INS CO,"$331,002 ",1/1/2012,FX,9/1/2012,No,1.081,1.009,$200 
Connecticut ,45934,9010,AMERICAN COMPENSATION INS CO,"$148,825 ",1/1/2012,FX,1/1/2012,No,1.34,1.25,$200 
Connecticut ,26247,9014,AMERICAN GUARANTEE & LIABILITY INS,"$1,999,940 ",1/1/2012,FX,1/1/2012,No,1.254,1.17,$200 
Connecticut ,13331,9015,AMERICAN HARDWARE MUT INS CO,($576),1/1/2011,FX,1/1/2011,No,1.866,1.666,$200 
Connecticut ,43215,9015,AMERICAN HARDWARE MUTUAL INS CO,  N/A ,1/1/2010,FX,1/1/2010,No,1.866,1.573,$200 
Connecticut ,10984,9024,ANSUR AMERICA INS,$313 ,1/1/2013,FX,1/1/2013,No,1.55,1.55,$200 
Connecticut ,18538,9031,BANCINSURE INC,"$23,701 ",1/1/2012,FX,1/1/2012,No,1.4,1.306,$200 
Connecticut ,13528,9035,BROTHERHOOD MUT INS CO,"$21,201 ",1/1/2013,FX,1/1/2013,No,1.078,1.078,$200 
Connecticut ,18767,9047,CHURCH MUT INS CO,"$518,861 ",1/1/2012,FX,1/1/2012,No,1.175,1.096,$200 
Connecticut ,26433,9076,HARCO NATL INS CO,"($9,096)",1/1/2011,FX,1/1/2011,No,1.5,1.34,$200 
Connecticut ,11487,9084,IMPERIAL CASUALTY & INDEMNITY,  N/A ,1/1/2010,FX,1/1/2010,No,1.208,1.018,$200 
Connecticut ,35408,9085,Imperium Insurance Co.,"$54,951 ",1/1/2012,FX,12/1/2012,No,1.447,1.35,$200 
Connecticut ,93806,9085,Imperium - Preferred,  N/A ,1/1/2012,FX,12/1/2012,No,1.085,1.012,$200 
Connecticut ,93906,9085,Imperium - NonStandard,  N/A ,1/1/2012,FX,12/1/2012,No,1.809,1.688,$200 
Connecticut ,23108,9097,LUMBERMENS UNDERWRITING ALLIANCE,"$355,918 ",1/1/2012,FX,1/1/2012,No,1.49,1.39,$200 
